year,gender,edad,mes,asegurados
2007,Mujeres,35-39,ene,NA
2007,Mujeres,35-39,feb,NA
2007,Mujeres,35-39,mar,NA
2007,Mujeres,35-39,abr,NA
2007,Mujeres,35-39,may,NA
2007,Mujeres,35-39,jun,NA
2007,Mujeres,35-39,jul,NA
2007,Mujeres,35-39,ago,NA
2007,Mujeres,35-39,sep,NA
2007,Mujeres,35-39,oct,NA
2007,Mujeres,35-39,nov,NA
2007,Mujeres,35-39,dic,NA
2007,Mujeres,40-44,ene,NA
2007,Mujeres,40-44,feb,NA
2007,Mujeres,40-44,mar,NA
2007,Mujeres,40-44,abr,NA
2007,Mujeres,40-44,may,NA
2007,Mujeres,40-44,jun,NA
2007,Mujeres,40-44,jul,NA
2007,Mujeres,40-44,ago,NA
2007,Mujeres,40-44,sep,NA
2007,Mujeres,40-44,oct,NA
2007,Mujeres,40-44,nov,NA
2007,Mujeres,40-44,dic,NA
2007,Mujeres,45-49,ene,NA
2007,Mujeres,45-49,feb,NA
2007,Mujeres,45-49,mar,NA
2007,Mujeres,45-49,abr,NA
2007,Mujeres,45-49,may,NA
2007,Mujeres,45-49,jun,NA
2007,Mujeres,45-49,jul,NA
2007,Mujeres,45-49,ago,NA
2007,Mujeres,45-49,sep,NA
2007,Mujeres,45-49,oct,NA
2007,Mujeres,45-49,nov,NA
2007,Mujeres,45-49,dic,NA
2007,Mujeres,50-54,ene,NA
2007,Mujeres,50-54,feb,NA
2007,Mujeres,50-54,mar,NA
2007,Mujeres,50-54,abr,NA
2007,Mujeres,50-54,may,NA
2007,Mujeres,50-54,jun,NA
2007,Mujeres,50-54,jul,NA
2007,Mujeres,50-54,ago,NA
2007,Mujeres,50-54,sep,NA
2007,Mujeres,50-54,oct,NA
2007,Mujeres,50-54,nov,NA
2007,Mujeres,50-54,dic,NA
2007,Mujeres,55-59,ene,NA
2007,Mujeres,55-59,feb,NA
2007,Mujeres,55-59,mar,NA
2007,Mujeres,55-59,abr,NA
2007,Mujeres,55-59,may,NA
2007,Mujeres,55-59,jun,NA
2007,Mujeres,55-59,jul,NA
2007,Mujeres,55-59,ago,NA
2007,Mujeres,55-59,sep,NA
2007,Mujeres,55-59,oct,NA
2007,Mujeres,55-59,nov,NA
2007,Mujeres,55-59,dic,NA
2007,Mujeres,60-64,ene,NA
2007,Mujeres,60-64,feb,NA
2007,Mujeres,60-64,mar,NA
2007,Mujeres,60-64,abr,NA
2007,Mujeres,60-64,may,NA
2007,Mujeres,60-64,jun,NA
2007,Mujeres,60-64,jul,NA
2007,Mujeres,60-64,ago,NA
2007,Mujeres,60-64,sep,NA
2007,Mujeres,60-64,oct,NA
2007,Mujeres,60-64,nov,NA
2007,Mujeres,60-64,dic,NA
2007,Mujeres,65 y Más,ene,NA
2007,Mujeres,65 y Más,feb,NA
2007,Mujeres,65 y Más,mar,NA
2007,Mujeres,65 y Más,abr,NA
2007,Mujeres,65 y Más,may,NA
2007,Mujeres,65 y Más,jun,NA
2007,Mujeres,65 y Más,jul,NA
2007,Mujeres,65 y Más,ago,NA
2007,Mujeres,65 y Más,sep,NA
2007,Mujeres,65 y Más,oct,NA
2007,Mujeres,65 y Más,nov,NA
2007,Mujeres,65 y Más,dic,NA
2006,Hombres,0-14,ene,18
2006,Hombres,0-14,feb,23
2006,Hombres,0-14,mar,29
2006,Hombres,0-14,abr,20
2006,Hombres,0-14,may,22
2006,Hombres,0-14,jun,21
2006,Hombres,0-14,jul,27
2006,Hombres,0-14,ago,29
2006,Hombres,0-14,sep,31
2006,Hombres,0-14,oct,41
2006,Hombres,0-14,nov,43
2006,Hombres,0-14,dic,43
2006,Hombres,15-19,ene,7977
2006,Hombres,15-19,feb,8147
2006,Hombres,15-19,mar,8088
2006,Hombres,15-19,abr,7981
2006,Hombres,15-19,may,7932
2006,Hombres,15-19,jun,8167
2006,Hombres,15-19,jul,8689
2006,Hombres,15-19,ago,8641
2006,Hombres,15-19,sep,8743
2006,Hombres,15-19,oct,8676
2006,Hombres,15-19,nov,9292
2006,Hombres,15-19,dic,9292
2006,Hombres,20-24,ene,40187
2006,Hombres,20-24,feb,40433
2006,Hombres,20-24,mar,40888
2006,Hombres,20-24,abr,40993
2006,Hombres,20-24,may,41138
2006,Hombres,20-24,jun,41604
2006,Hombres,20-24,jul,42485
2006,Hombres,20-24,ago,42463
2006,Hombres,20-24,sep,42642
2006,Hombres,20-24,oct,42818
2006,Hombres,20-24,nov,44746
2006,Hombres,20-24,dic,44173
2006,Hombres,25-29,ene,42243
2006,Hombres,25-29,feb,42565
2006,Hombres,25-29,mar,43396
2006,Hombres,25-29,abr,43780
2006,Hombres,25-29,may,44162
2006,Hombres,25-29,jun,44652
2006,Hombres,25-29,jul,45530
2006,Hombres,25-29,ago,45792
2006,Hombres,25-29,sep,46034
2006,Hombres,25-29,oct,46585
2006,Hombres,25-29,nov,48606
2006,Hombres,25-29,dic,48313
2006,Hombres,30-34,ene,34051
2006,Hombres,30-34,feb,34111
2006,Hombres,30-34,mar,34464
2006,Hombres,30-34,abr,34640
2006,Hombres,30-34,may,34925
2006,Hombres,30-34,jun,35261
2006,Hombres,30-34,jul,35724
2006,Hombres,30-34,ago,35857
2006,Hombres,30-34,sep,36115
2006,Hombres,30-34,oct,36205
2006,Hombres,30-34,nov,37583
2006,Hombres,30-34,dic,37332
2006,Hombres,35-39,ene,27143
2006,Hombres,35-39,feb,27222
2006,Hombres,35-39,mar,27599
2006,Hombres,35-39,abr,27676
2006,Hombres,35-39,may,27787
2006,Hombres,35-39,jun,27726
2006,Hombres,35-39,jul,27943
2006,Hombres,35-39,ago,27882
2006,Hombres,35-39,sep,27882
2006,Hombres,35-39,oct,28023
2006,Hombres,35-39,nov,29052
2006,Hombres,35-39,dic,28824
2006,Hombres,40-44,ene,23333
2006,Hombres,40-44,feb,23460
2006,Hombres,40-44,mar,23774
2006,Hombres,40-44,abr,23863
2006,Hombres,40-44,may,24002
2006,Hombres,40-44,jun,24133
2006,Hombres,40-44,jul,24395
2006,Hombres,40-44,ago,24433
2006,Hombres,40-44,sep,24466
2006,Hombres,40-44,oct,24613
2006,Hombres,40-44,nov,25423
2006,Hombres,40-44,dic,25224
2006,Hombres,45-49,ene,17922
2006,Hombres,45-49,feb,18024
2006,Hombres,45-49,mar,18229
2006,Hombres,45-49,abr,18377
2006,Hombres,45-49,may,18449
2006,Hombres,45-49,jun,18595
2006,Hombres,45-49,jul,18699
2006,Hombres,45-49,ago,18798
2006,Hombres,45-49,sep,18897
2006,Hombres,45-49,oct,18989
2006,Hombres,45-49,nov,19496
2006,Hombres,45-49,dic,19410
2006,Hombres,50-54,ene,11935
2006,Hombres,50-54,feb,11991
2006,Hombres,50-54,mar,12218
2006,Hombres,50-54,abr,12287
2006,Hombres,50-54,may,12407
2006,Hombres,50-54,jun,12509
2006,Hombres,50-54,jul,12759
2006,Hombres,50-54,ago,12879
2006,Hombres,50-54,sep,13106
2006,Hombres,50-54,oct,13524
2006,Hombres,50-54,nov,13884
2006,Hombres,50-54,dic,13911
2006,Hombres,55-59,ene,7593
2006,Hombres,55-59,feb,7600
2006,Hombres,55-59,mar,7738
2006,Hombres,55-59,abr,7760
2006,Hombres,55-59,may,7833
2006,Hombres,55-59,jun,7878
2006,Hombres,55-59,jul,7910
2006,Hombres,55-59,ago,7887
2006,Hombres,55-59,sep,7968
2006,Hombres,55-59,oct,7967
2006,Hombres,55-59,nov,8153
2006,Hombres,55-59,dic,8170
2006,Hombres,60-64,ene,3122
2006,Hombres,60-64,feb,3178
2006,Hombres,60-64,mar,3187
2006,Hombres,60-64,abr,3198
2006,Hombres,60-64,may,3237
2006,Hombres,60-64,jun,3271
2006,Hombres,60-64,jul,3347
2006,Hombres,60-64,ago,3365
2006,Hombres,60-64,sep,3340
2006,Hombres,60-64,oct,3392
2006,Hombres,60-64,nov,3472
2006,Hombres,60-64,dic,3473
2006,Hombres,65 y Más,ene,1979
2006,Hombres,65 y Más,feb,1968
2006,Hombres,65 y Más,mar,1980
2006,Hombres,65 y Más,abr,1976
2006,Hombres,65 y Más,may,1992
2006,Hombres,65 y Más,jun,2010
2006,Hombres,65 y Más,jul,2013
2006,Hombres,65 y Más,ago,2025
2006,Hombres,65 y Más,sep,2025
2006,Hombres,65 y Más,oct,2031
2006,Hombres,65 y Más,nov,2069
2006,Hombres,65 y Más,dic,2076
2006,Mujeres,0-14,ene,8
2006,Mujeres,0-14,feb,11
2006,Mujeres,0-14,mar,13
2006,Mujeres,0-14,abr,11
2006,Mujeres,0-14,may,12
2006,Mujeres,0-14,jun,9
2006,Mujeres,0-14,jul,13
2006,Mujeres,0-14,ago,16
2006,Mujeres,0-14,sep,12
2006,Mujeres,0-14,oct,13
2006,Mujeres,0-14,nov,13
2006,Mujeres,0-14,dic,10
2006,Mujeres,15-19,ene,5091
2006,Mujeres,15-19,feb,5321
2006,Mujeres,15-19,mar,5342
2006,Mujeres,15-19,abr,5229
2006,Mujeres,15-19,may,5443
2006,Mujeres,15-19,jun,5707
2006,Mujeres,15-19,jul,6088
2006,Mujeres,15-19,ago,6100
2006,Mujeres,15-19,sep,6099
2006,Mujeres,15-19,oct,6053
2006,Mujeres,15-19,nov,6065
2006,Mujeres,15-19,dic,5906
2006,Mujeres,20-24,ene,32079
2006,Mujeres,20-24,feb,32326
2006,Mujeres,20-24,mar,32584
2006,Mujeres,20-24,abr,32479
2006,Mujeres,20-24,may,33158
2006,Mujeres,20-24,jun,33839
2006,Mujeres,20-24,jul,34423
2006,Mujeres,20-24,ago,34384
2006,Mujeres,20-24,sep,34442
2006,Mujeres,20-24,oct,34569
2006,Mujeres,20-24,nov,34615
2006,Mujeres,20-24,dic,33938
2006,Mujeres,25-29,ene,35940
2006,Mujeres,25-29,feb,36252
2006,Mujeres,25-29,mar,36565
2006,Mujeres,25-29,abr,36737
2006,Mujeres,25-29,may,37558
2006,Mujeres,25-29,jun,38233
2006,Mujeres,25-29,jul,38831
2006,Mujeres,25-29,ago,39150
2006,Mujeres,25-29,sep,39482
2006,Mujeres,25-29,oct,39758
2006,Mujeres,25-29,nov,40229
2006,Mujeres,25-29,dic,39848
2006,Mujeres,30-34,ene,30311
2006,Mujeres,30-34,feb,30565
2006,Mujeres,30-34,mar,30796
2006,Mujeres,30-34,abr,30870
2006,Mujeres,30-34,may,31316
2006,Mujeres,30-34,jun,31734
2006,Mujeres,30-34,jul,31930
2006,Mujeres,30-34,ago,32046
2006,Mujeres,30-34,sep,32123
2006,Mujeres,30-34,oct,32329
2006,Mujeres,30-34,nov,32677
2006,Mujeres,30-34,dic,32480
2006,Mujeres,35-39,ene,27730
2006,Mujeres,35-39,feb,27898
2006,Mujeres,35-39,mar,27926
2006,Mujeres,35-39,abr,27962
2006,Mujeres,35-39,may,28275
2006,Mujeres,35-39,jun,28484
2006,Mujeres,35-39,jul,28677
2006,Mujeres,35-39,ago,28789
2006,Mujeres,35-39,sep,28904
2006,Mujeres,35-39,oct,28937
2006,Mujeres,35-39,nov,29231
2006,Mujeres,35-39,dic,29034
2006,Mujeres,40-44,ene,22192
2006,Mujeres,40-44,feb,22429
2006,Mujeres,40-44,mar,22732
2006,Mujeres,40-44,abr,22762
2006,Mujeres,40-44,may,22992
2006,Mujeres,40-44,jun,23208
2006,Mujeres,40-44,jul,23425
2006,Mujeres,40-44,ago,23621
2006,Mujeres,40-44,sep,23814
2006,Mujeres,40-44,oct,23924
2006,Mujeres,40-44,nov,24288
2006,Mujeres,40-44,dic,24269
2006,Mujeres,45-49,ene,14956
2006,Mujeres,45-49,feb,15132
2006,Mujeres,45-49,mar,15299
2006,Mujeres,45-49,abr,15406
2006,Mujeres,45-49,may,15549
2006,Mujeres,45-49,jun,15698
2006,Mujeres,45-49,jul,15763
2006,Mujeres,45-49,ago,15910
2006,Mujeres,45-49,sep,15941
2006,Mujeres,45-49,oct,15995
2006,Mujeres,45-49,nov,16238
2006,Mujeres,45-49,dic,16223
2006,Mujeres,50-54,ene,8645
2006,Mujeres,50-54,feb,8791
2006,Mujeres,50-54,mar,8936
2006,Mujeres,50-54,abr,9027
2006,Mujeres,50-54,may,9167
2006,Mujeres,50-54,jun,9264
2006,Mujeres,50-54,jul,9390
2006,Mujeres,50-54,ago,9517
2006,Mujeres,50-54,sep,9715
2006,Mujeres,50-54,oct,9903
2006,Mujeres,50-54,nov,10167
2006,Mujeres,50-54,dic,10202
2006,Mujeres,55-59,ene,4078
2006,Mujeres,55-59,feb,4127
2006,Mujeres,55-59,mar,4179
2006,Mujeres,55-59,abr,4172
2006,Mujeres,55-59,may,4262
2006,Mujeres,55-59,jun,4344
2006,Mujeres,55-59,jul,4405
2006,Mujeres,55-59,ago,4491
2006,Mujeres,55-59,sep,4550
2006,Mujeres,55-59,oct,4629
2006,Mujeres,55-59,nov,4753
2006,Mujeres,55-59,dic,4753
2006,Mujeres,60-64,ene,1334
2006,Mujeres,60-64,feb,1335
2006,Mujeres,60-64,mar,1352
2006,Mujeres,60-64,abr,1373
2006,Mujeres,60-64,may,1399
2006,Mujeres,60-64,jun,1415
2006,Mujeres,60-64,jul,1431
2006,Mujeres,60-64,ago,1437
2006,Mujeres,60-64,sep,1447
2006,Mujeres,60-64,oct,1439
2006,Mujeres,60-64,nov,1449
2006,Mujeres,60-64,dic,1485
2006,Mujeres,65 y Más,ene,542
2006,Mujeres,65 y Más,feb,556
2006,Mujeres,65 y Más,mar,559
2006,Mujeres,65 y Más,abr,554
2006,Mujeres,65 y Más,may,558
2006,Mujeres,65 y Más,jun,568
2006,Mujeres,65 y Más,jul,578
2006,Mujeres,65 y Más,ago,592
2006,Mujeres,65 y Más,sep,600
2006,Mujeres,65 y Más,oct,596
2006,Mujeres,65 y Más,nov,616
2006,Mujeres,65 y Más,dic,613
